LeadTime,ArrivalDateMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,BookingChanges,DepositType,Agent,Company,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ChangedRoom,StayChanges,ReservationMonth
178.0,May,0,2,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,139.5,0,0,Canceled,0,No Changes,November
92.0,December,2,6+,2.0,1.0,0.0,BB,Other_Africa,Online TA,TA/TO,0,0,0,Other,2+,No Deposit,other_Agent,no_Company,Transient,147.9,0,2+,Check-Out,0,No Changes,September
113.0,April,1,3,2.0,0.0,0.0,BB,Other_Europe,Direct,Direct,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,135.0,0,0,Check-Out,0,No Changes,December
30.0,August,0,3,2.0,0.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,D,2+,No Deposit,other_Agent,no_Company,Transient,166.33,0,1,Canceled,0,No Changes,July
142.0,April,2,3,2.0,0.0,0.0,BB,Other_Europe,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,103.0,0,0,Canceled,0,No Changes,December
128.0,May,0,2,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,126.0,0,1,Check-Out,0,No Changes,January
175.0,May,0,1,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,90.0,0,0,Canceled,0,No Changes,November
28.0,January,1,4,2.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,97.92,0,1,Check-Out,0,No Changes,December
41.0,April,0,1,2.0,0.0,0.0,BB,Other_Europe,Corporate,Corporate,0,0,0,A,1,No Deposit,no_Agent,other_Company,Transient-Party,120.0,0,0,Check-Out,0,No Changes,March
277.0,November,1,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,100.0,0,0,Canceled,0,No Changes,February
41.0,August,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,62.0,0,0,Check-Out,0,No Changes,July
298.0,May,0,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,75.0,0,0,Canceled,0,No Changes,July
133.0,December,2,4,2.0,0.0,0.0,SC,Other_Africa,Online TA,TA/TO,0,0,0,A,2+,No Deposit,other_Agent,no_Company,Transient,74.8,0,2+,Canceled,0,No Changes,August
21.0,November,0,1,1.0,0.0,0.0,BB,United_Kingdom,Offline TA/TO,TA/TO,0,0,0,D,1,No Deposit,other_Agent,no_Company,Transient,92.0,0,0,Check-Out,0,No Changes,October
35.0,January,0,4,2.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,60.0,0,0,Check-Out,1,No Changes,December
16.0,June,0,3,2.0,1.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,200.0,0,2+,Check-Out,0,No Changes,June
25.0,March,2,2,2.0,0.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,102.43,0,0,Canceled,0,No Changes,February
20.0,September,0,3,2.0,0.0,0.0,SC,Other_Asia,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,134.1,0,1,Check-Out,0,No Changes,September
443.0,October,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,65.0,0,0,Canceled,0,No Changes,July
482.0,November,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,62.8,0,0,Canceled,0,No Changes,July
34.0,October,0,3,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,153.0,0,0,Check-Out,0,No Changes,September
222.0,December,1,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,83.1,0,1,Check-Out,0,No Changes,May
63.0,September,0,2,2.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,116.0,0,0,Canceled,0,No Changes,July
8.0,March,0,2,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,56.0,0,0,No-Show,0,No Changes,February
279.0,October,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,65.0,0,0,Canceled,0,No Changes,January
13.0,June,2,1,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,141.0,0,1,Check-Out,0,No Changes,June
120.0,May,1,2,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,126.0,0,2+,Check-Out,0,No Changes,January
137.0,August,0,2,2.0,1.0,0.0,BB,Spain,Direct,Direct,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,183.9,0,0,Check-Out,0,No Changes,March
32.0,March,0,2,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,105.4,0,2+,Check-Out,0,No Changes,February
330.0,June,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,62.0,0,0,Canceled,0,No Changes,July
168.0,September,0,2,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,50.0,0,0,Check-Out,0,No Changes,March
235.0,October,1,3,2.0,1.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,106.25,0,0,Canceled,0,No Changes,March
0.0,January,1,1,2.0,0.0,0.0,BB,Other_Europe,Direct,Direct,0,0,0,D,0,No Deposit,no_Agent,no_Company,Transient,100.0,0,0,Check-Out,1,No Changes,January
166.0,May,0,4,2.0,0.0,0.0,BB,National,Direct,Direct,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,89.25,0,0,Check-Out,0,No Changes,November
1.0,September,0,1,2.0,0.0,0.0,BB,National,Direct,Direct,0,0,0,A,1,No Deposit,no_Agent,no_Company,Transient,118.26,0,2+,Check-Out,0,No Changes,September
76.0,July,1,2,2.0,0.0,0.0,SC,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,126.67,0,1,Check-Out,0,No Changes,May
112.0,July,2,5,3.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,225.0,0,2+,Check-Out,0,No Changes,April
15.0,July,0,4,3.0,1.0,0.0,BB,National,Online TA,TA/TO,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,202.58,0,1,Canceled,0,No Changes,July
186.0,August,2,6+,3.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,130.05,0,2+,Canceled,0,No Changes,February
0.0,September,1,1,2.0,0.0,0.0,BB,Other_Europe,Direct,Direct,0,0,0,A,1,No Deposit,no_Agent,no_Company,Transient,160.0,0,0,Check-Out,1,No Changes,September
23.0,June,0,1,2.0,0.0,0.0,HB,Spain,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,188.0,0,2+,Check-Out,1,No Changes,May
60.0,March,1,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,1,No Deposit,other_Agent,no_Company,Transient,82.45,0,1,Check-Out,0,No Changes,January
28.0,September,1,3,2.0,1.0,0.0,BB,France,Online TA,TA/TO,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,220.53,0,1,Check-Out,0,No Changes,August
121.0,May,2,1,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,126.0,0,2+,Check-Out,0,No Changes,January
210.0,October,2,2,3.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,105.4,0,0,Check-Out,0,No Changes,March
183.0,July,0,1,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,139.5,0,1,Canceled,0,No Changes,January
0.0,March,0,1,2.0,0.0,0.0,BB,National,Direct,Direct,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient,12.0,0,0,Canceled,0,No Changes,March
46.0,November,0,2,1.0,0.0,0.0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,67.5,0,0,Check-Out,0,No Changes,September
8.0,November,0,3,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,D,1,No Deposit,other_Agent,no_Company,Contract,107.0,0,1,Check-Out,1,No Changes,November
14.0,April,1,1,2.0,0.0,0.0,BB,National,Complementary,Direct,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient,0.0,0,0,Check-Out,0,No Changes,March
63.0,July,2,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,105.3,0,1,Check-Out,0,No Changes,May
91.0,April,2,2,3.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,109.8,0,2+,Check-Out,0,No Changes,January
211.0,May,0,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,100.0,0,0,Canceled,0,No Changes,October
67.0,August,0,2,2.0,1.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,169.0,0,1,Canceled,0,No Changes,June
322.0,December,0,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,52.0,0,0,Canceled,0,No Changes,January
82.0,March,2,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,84.15,0,1,Check-Out,0,No Changes,January
30.0,February,1,5,2.0,1.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,139.05,0,0,Canceled,0,No Changes,January
11.0,June,1,1,2.0,0.0,0.0,BB,National,Direct,Direct,1,0,3+,A,1,No Deposit,no_Agent,no_Company,Group,95.0,1,2+,Check-Out,1,No Changes,June
165.0,May,2,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,225.0,0,0,Canceled,0,No Changes,December
64.0,May,1,3,1.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,115.6,0,0,Canceled,0,No Changes,March
0.0,November,0,1,2.0,0.0,0.0,BB,National,Direct,Direct,1,0,0,D,0,No Deposit,no_Agent,no_Company,Transient,65.0,0,0,Canceled,0,No Changes,November
105.0,May,0,2,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,160.0,0,0,Canceled,0,No Changes,February
1.0,February,0,2,1.0,0.0,0.0,BB,National,Corporate,Corporate,1,0,3+,A,0,No Deposit,no_Agent,other_Company,Transient,66.0,0,1,Check-Out,0,No Changes,February
31.0,April,0,3,3.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,220.0,0,0,Canceled,0,No Changes,March
35.0,September,2,0,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,99.0,0,2+,Check-Out,0,No Changes,August
58.0,July,2,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,89.0,0,0,Canceled,0,No Changes,May
159.0,February,2,1,2.0,1.0,0.0,BB,Other_Europe,Direct,Direct,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,130.0,0,0,Check-Out,0,No Changes,September
71.0,June,0,2,1.0,0.0,0.0,SC,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,110.0,0,1,Check-Out,0,No Changes,April
78.0,April,2,1,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,92.17,0,1,Check-Out,0,No Changes,February
235.0,August,2,3,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,90.95,0,1,Canceled,0,No Changes,December
74.0,April,0,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,105.3,0,2+,Canceled,0,No Changes,January
25.0,November,1,3,1.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,146.2,0,0,Check-Out,0,No Changes,October
191.0,June,1,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,49.5,0,0,Check-Out,0,No Changes,November
27.0,November,0,4,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,68.07,0,1,Check-Out,0,No Changes,October
292.0,July,0,2,2.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,115.0,0,0,Check-Out,0,No Changes,October
61.0,March,2,1,2.0,1.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,Other,1,No Deposit,other_Agent,no_Company,Transient,171.0,0,0,Check-Out,0,No Changes,January
56.0,June,0,1,2.0,0.0,0.0,BB,National,Offline TA/TO,Corporate,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,120.0,0,0,Canceled,0,No Changes,April
57.0,March,1,2,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,D,2+,No Deposit,other_Agent,no_Company,Transient-Party,118.5,0,1,Check-Out,0,No Changes,January
89.0,May,1,2,2.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,75.0,0,0,Check-Out,1,No Changes,February
8.0,November,1,1,1.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,103.0,0,1,Check-Out,0,No Changes,November
107.0,May,1,3,2.0,0.0,0.0,HB,France,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,115.0,0,0,Check-Out,1,No Changes,January
418.0,September,1,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,75.0,0,0,Canceled,0,No Changes,August
9.0,August,1,4,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,109.0,0,2+,Canceled,0,No Changes,August
130.0,May,2,5,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,144.64,0,1,Canceled,0,No Changes,December
211.0,August,0,2,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,2+,No Deposit,other_Agent,no_Company,Transient-Party,99.0,0,2+,Check-Out,0,No Changes,January
260.0,December,1,0,2.0,0.0,0.0,SC,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,67.5,0,2+,Check-Out,0,No Changes,April
180.0,October,1,2,1.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,120.0,0,1,Check-Out,0,No Changes,April
14.0,October,0,1,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,1,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,100.0,0,0,Canceled,0,No Changes,October
95.0,May,1,3,2.0,1.0,0.0,HB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,197.55,0,2+,Check-Out,0,No Changes,February
56.0,November,0,3,2.0,0.0,0.0,BB,United_Kingdom,Direct,Direct,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient-Party,95.38,0,1,Check-Out,0,No Changes,September
71.0,October,1,3,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Contract,90.56,0,1,Check-Out,1,No Changes,July
17.0,October,0,2,2.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,48.0,0,0,Check-Out,0,No Changes,September
91.0,March,1,3,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,67.95,0,0,Check-Out,0,No Changes,December
19.0,July,1,0,3.0,0.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,210.0,0,1,Check-Out,0,No Changes,June
60.0,October,1,3,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,65.0,0,1,Check-Out,1,No Changes,August
301.0,July,1,1,2.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,115.0,0,1,Check-Out,0,No Changes,October
87.0,September,2,3,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,170.0,0,0,Canceled,0,No Changes,June
304.0,August,1,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient-Party,62.0,0,0,Canceled,0,No Changes,October
222.0,July,2,2,2.0,1.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,125.1,0,1,Check-Out,0,No Changes,November
59.0,June,1,2,2.0,0.0,0.0,SC,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,101.1,0,0,Canceled,0,No Changes,April
0.0,June,1,1,1.0,0.0,0.0,BB,United_Kingdom,Aviation,Corporate,1,0,1-2,A,0,No Deposit,no_Agent,other_Company,Transient,95.0,0,0,Canceled,0,No Changes,June
8.0,August,2,5,2.0,0.0,0.0,BB,National,Direct,Direct,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,75.0,0,0,Check-Out,0,No Changes,August
39.0,August,0,2,2.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,109.0,0,0,Check-Out,0,No Changes,July
265.0,July,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,1,1,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,62.8,0,0,Canceled,0,No Changes,October
263.0,June,2,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,105.0,0,1,Check-Out,0,No Changes,October
128.0,June,1,2,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,126.9,0,1,Check-Out,1,No Changes,January
86.0,September,2,3,3.0,0.0,0.0,HB,United_Kingdom,Offline TA/TO,TA/TO,0,0,0,D,1,No Deposit,other_Agent,no_Company,Transient,182.53,0,0,Check-Out,0,No Changes,July
130.0,June,0,3,2.0,0.0,0.0,SC,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,116.1,0,0,Canceled,0,No Changes,January
163.0,December,1,2,3.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,122.4,0,2+,Check-Out,0,No Changes,July
193.0,December,0,3,2.0,1.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,160.2,0,0,Canceled,0,No Changes,June
23.0,August,0,1,2.0,1.0,0.0,BB,United_Kingdom,Direct,Direct,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,235.95,1,0,Check-Out,0,No Changes,July
109.0,March,0,1,2.0,0.0,0.0,SC,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,79.2,0,0,Canceled,0,No Changes,November
60.0,April,2,2,1.0,0.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,89.46,0,0,Canceled,0,No Changes,February
9.0,April,0,1,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,89.0,0,0,Canceled,0,No Changes,April
45.0,July,0,3,2.0,0.0,0.0,BB,National,Direct,Direct,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient,117.0,0,0,Canceled,0,No Changes,June
74.0,September,0,2,2.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,109.0,0,0,Check-Out,0,No Changes,July
39.0,February,2,3,2.0,1.0,0.0,BB,France,Online TA,TA/TO,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,145.52,0,1,Check-Out,0,No Changes,January
254.0,May,0,2,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,139.5,0,0,Canceled,0,No Changes,August
110.0,May,1,1,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,105.3,0,0,Canceled,0,No Changes,January
163.0,June,1,1,2.0,0.0,0.0,HB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,96.0,0,0,Canceled,0,No Changes,January
141.0,September,0,2,3.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,2+,No Deposit,other_Agent,no_Company,Transient,163.8,0,1,Check-Out,0,No Changes,May
55.0,July,0,2,2.0,0.0,0.0,SC,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,140.0,0,2+,Check-Out,0,No Changes,June
176.0,July,2,2,2.0,1.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,148.5,0,2+,Check-Out,0,No Changes,January
214.0,July,0,3,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,99.9,0,1,Check-Out,0,No Changes,December
60.0,May,1,2,2.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,89.1,0,1,Check-Out,0,No Changes,March
52.0,May,1,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,152.1,0,0,Canceled,0,No Changes,March
104.0,December,2,0,2.0,1.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,109.8,0,1,Canceled,0,No Changes,August
125.0,March,2,2,2.0,0.0,0.0,BB,United_Kingdom,Direct,Direct,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,91.44,0,1,Canceled,0,No Changes,November
65.0,April,0,2,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,90.9,0,0,Canceled,0,No Changes,January
8.0,February,3+,5,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,74.8,0,2+,Check-Out,0,No Changes,February
38.0,January,0,1,1.0,0.0,0.0,BB,National,Corporate,Corporate,0,0,0,A,0,Non Refund,no_Agent,other_Company,Transient,75.0,0,0,Canceled,0,No Changes,December
86.0,July,1,2,2.0,1.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,2+,No Deposit,other_Agent,no_Company,Transient,107.69,0,1,Check-Out,0,No Changes,April
62.0,September,0,2,1.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,115.04,0,1,Check-Out,0,No Changes,July
2.0,April,0,1,1.0,0.0,0.0,BB,Spain,Aviation,Corporate,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,110.0,0,0,Check-Out,0,No Changes,April
10.0,September,1,0,1.0,0.0,0.0,SC,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,87.01,0,1,Check-Out,0,No Changes,September
6.0,September,2,3,2.0,0.0,0.0,SC,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,97.79,0,1,Check-Out,0,No Changes,August
13.0,November,0,5,2.0,0.0,0.0,BB,Other_Europe,Direct,Direct,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,78.23,0,1,Check-Out,0,No Changes,November
138.0,August,1,4,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,122.4,0,2+,Check-Out,0,No Changes,April
41.0,September,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,130.0,0,0,Canceled,0,No Changes,August
11.0,May,1,4,2.0,0.0,0.0,BB,France,Direct,Direct,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,197.0,0,2+,Check-Out,0,No Changes,May
121.0,April,1,2,2.0,0.0,0.0,BB,United_Kingdom,Direct,Direct,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,99.0,0,1,Check-Out,0,No Changes,December
189.0,August,1,3,2.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,72.25,0,0,Check-Out,1,No Changes,February
83.0,December,1,3,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,105.61,0,1,Canceled,0,No Changes,October
132.0,May,0,2,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,105.3,0,0,Check-Out,0,No Changes,December
